State,County,inf_total,inf_mar,inf_apr,inf_may,inf_jun,inf_jul,inf_aug,inf_sep_13,inf_by_pop,death_mar,death_apr,death_may,death_jun,death_jul,death_aug,death_sep,deaths,death_rate_by_pop,Demographics,total_pop,perc_non_white,med_income,perc_below_poverty_level,unemployment,Voting,num_polls,polls_per_person,early_vote_duration,same_day_reg,vra_provision,Election,perc_trump_2020,perc_rep_gov_2020,gov_rep_incumbent_2020,2020_turnout,2020_registered,perc_trump_2016,perc_rep_gov_2016,gov_incumbent_2016,2016_turnout,2016_registered,difference_turnout_2020_minus_2016,difference_trump_perc_2020_minus_2016,difference_gop_gov_perc_2020_minus_2016
Missouri,Andrew,180,1,2,30,51,81,126,180,0.010284,0,0,0,0,1,1,1,1,0.0000571,,17503,0.0301424,54336,0.082,0.028,,12,0.0006916,0,0,0,,0.744,0.739,1,0.7522,12965,0.7292,0.6322,0,0.7499,12188,0.0023,0.0148,0.10677
Missouri,Atchison,41,1,2,3,3,11,28,41,0.0078409,0,0,0,0,0,0,0,0,0,,5229,0.0212081,44426,0.118,0.024,,6,0.0011361,0,0,0,,0.781,0.784,1,0.7234,3890,0.7546,0.6522,0,0.7156,3815,0.0078,0.0264,0.13178
Missouri,Audrain,344,1,1,82,138,192,268,344,0.0134144,0,0,0,1,1,1,2,2,0.000078,,25644,0.0997294,43013,0.167,0.03,,15,0.0005798,0,0,0,,0.726,0.72,1,0.6923,15392,0.6939,0.581,0,0.6488,15507,0.0435,0.0321,0.139
Missouri,Barry,409,1,5,9,52,218,355,409,0.0115114,0,0,0,0,0,5,5,5,0.00014073,,35530,0.0547039,38710,0.188,0.04,,16,0.0004542,0,0,0,,0.797,0.796,1,0.7047,22135,0.7825,0.681,0,0.6959,21045,0.0088,0.0145,0.115
Missouri,Barton,145,,,,25,65,103,145,0.0122913,,,,0,0,0,0,0,0,,11797,0.0550529,40580,0.176,0.031,,8,0.0006765,0,0,0,,0.85,0.848,1,0.6917,8786,0.835,0.772,0,0.6864,8653,0.0053,0.015,0.076
Missouri,Bates,82,1,6,7,12,36,77,82,0.0050319,0,1,1,1,1,1,1,1,0.0000614,,16296,0.0395083,38579,0.142,0.037,,10,0.0006116,0,0,0,,0.784,0.767,1,0.7174,11732,0.7472,0.597,0,0.6914,11616,0.026,0.0368,0.17
Missouri,Benton,180,2,8,11,17,71,156,180,0.0094206,0,0,0,0,1,1,1,1,0.0000523,,19107,0.0329566,32951,0.202,0.057,,8,0.0004225,0,0,0,,0.774,0.768,1,0.7127,14700,0.7521,0.634,0,0.6911,13877,0.0216,0.0219,0.134
Missouri,Bollinger,250,1,4,6,12,56,129,250,0.0204499,0,0,0,0,0,1,1,1,0.0000818,,12225,0.0258091,37716,0.156,0.041,,9,0.0007374,0,0,0,,0.864,0.851,1,0.7149,8369,0.8504,0.722,0,0.6849,8287,0.03,0.0136,0.129
Missouri,Boone,4071,64,100,152,379,1174,2618,4071,0.0229157,1,1,1,2,4,7,7,7,0.0000394,,177651,0.1777387,48627,0.168,0.029,,82,0.0004651,0,0,0,,0.424,0.446,1,0.6947,131232,0.4316,0.413,0,0.6401,131020,0.0546,-0.0076,0.033
Missouri,Buchanan,1706,5,87,692,869,1083,1403,1706,0.0192856,0,1,2,3,10,10,19,19,0.00021479,,88460,0.1088036,44363,0.156,0.035,,25,0.0002808,0,0,0,,0.613,0.609,1,0.6883,53172,0.5979,0.526,0,0.6851,52049,0.0032,0.0151,0.083
Missouri,Butler,484,1,25,33,101,236,376,484,0.0113466,0,0,0,0,2,2,4,4,0.0000938,,42656,0.0961678,34969,0.205,0.041,,25,0.0005845,0,0,0,,0.805,0.796,1,0.6343,28600,0.7909,0.738,0,0.5993,28799,0.035,0.0141,0.058
Missouri,Caldwell,56,1,3,5,9,30,42,56,0.0061954,0,0,0,0,1,1,1,1,0.00011063,,9039,0.0349442,41169,0.144,0.03,,11,0.0012164,0,0,0,,0.796,0.775,1,0.7157,6542,0.7495,0.631,0,0.6827,6328,0.033,0.0465,0.144
Missouri,Callaway,506,14,21,29,46,118,332,506,0.0112722,0,1,1,1,1,2,2,2,0.0000446,,44889,0.0818301,47964,0.117,0.028,,22,0.0004881,0,0,0,,0.701,0.708,1,0.7112,29728,0.6803,0.58,0,0.6733,28572,0.0379,0.0207,0.128
Missouri,Camden,683,12,35,37,66,285,528,683,0.0150222,1,1,1,1,4,8,9,9,0.00019795,,45466,0.0317775,43458,0.126,0.039,,20,0.0004454,0,0,0,,0.76,0.762,1,0.7435,33371,0.7526,0.671,0,0.7083,31788,0.0352,0.0074,0.091
Missouri,Cape Girardeau,1337,15,49,73,161,594,1002,1337,0.0170338,0,1,2,3,3,8,15,15,0.00019111,,78491,0.1198419,46516,0.138,0.035,,31,0.0003952,0,0,0,,0.717,0.725,1,0.7299,55255,0.7294,0.657,0,0.6923,53503,0.0376,-0.0124,0.068
Missouri,Carroll,126,1,2,8,11,95,112,126,0.0143492,0,0,0,0,0,0,1,1,0.00011388,,8781,0.0390095,46002,0.123,0.03,,14,0.001583,0,0,0,,0.818,0.816,1,0.7391,6132,0.798,0.653,0,0.6907,6314,0.0484,0.02,0.163
Missouri,Carter,50,4,3,5,6,18,37,50,0.008134,0,1,1,1,1,1,1,1,0.00016268,,6147,0.0381643,30962,0.226,0.037,,8,0.0012882,0,0,0,,0.846,0.843,1,0.6139,4719,0.8154,0.731,0,0.5986,4761,0.0153,0.0306,0.112
Missouri,Cass,1331,14,62,90,143,643,1140,1331,0.0128479,0,6,8,9,12,16,18,18,0.00017375,,103597,0.0791058,60350,0.081,0.038,,37,0.0003605,0,0,0,,0.648,0.648,1,0.7151,80278,0.6491,0.56,0,0.7143,71389,0.0008,-0.0011,0.088
Missouri,Cedar,70,3,5,9,9,34,51,70,0.0049847,0,0,0,0,0,0,0,0,0,,14043,0.0325022,30302,0.179,0.028,,10,0.0007207,0,0,0,,0.822,0.821,1,0.7497,9396,0.7985,0.703,0,0.748,8416,0.0017,0.0235,0.118
Missouri,Chariton,42,4,5,6,6,14,28,42,0.0056127,0,0,0,0,0,0,0,0,0,,7483,0.042661,39385,0.134,0.025,,11,0.0014665,0,0,0,,0.763,0.761,1,0.7577,5381,0.7433,0.596,0,0.7169,5536,0.0408,0.0197,0.165
Missouri,Christian,1073,11,19,23,44,278,728,1073,0.0125266,0,0,0,0,1,2,4,4,0.0000467,,85658,0.0392117,52838,0.086,0.031,,27,0.0003207,0,0,0,,0.746,0.746,1,0.7164,65379,0.7451,0.69,0,0.7299,56933,-0.0135,0.0009,0.056
Missouri,Clark,54,0,1,1,2,11,43,54,0.0079658,0,0,0,0,0,0,0,0,0,,6779,0.0207746,40204,0.149,0.034,,7,0.0010387,0,0,0,,0.787,0.791,1,0.6848,4956,0.7413,0.623,0,0.6722,4933,0.0126,0.0457,0.168
Missouri,Clay,1608,16,70,173,454,882,1381,1608,0.0066305,0,1,3,16,22,37,39,39,0.00016081,,242516,0.1248706,60936,0.07,0.039,,79,0.0003311,0,0,0,,0.511,0.514,1,0.716,176768,0.5217,0.49,0,0.6489,169796,0.0671,-0.0107,0.024
Missouri,Clinton,179,4,11,18,25,61,127,179,0.0087317,0,0,0,0,0,0,0,0,0,,20500,0.0432159,53826,0.09,0.036,,7,0.0003407,0,0,0,,0.716,0.695,1,0.7021,15508,0.6923,0.589,0,0.6956,14700,0.0065,0.0237,0.106
Missouri,Cole,1198,23,51,60,77,291,846,1198,0.0156146,0,1,1,2,2,8,12,12,0.00015641,,76723,0.1586269,53931,0.089,0.03,,28,0.000365,0,0,0,,0.66,0.679,1,0.7309,54141,0.6586,0.556,0,0.6986,53755,0.0323,0.0014,0.123
Missouri,Cooper,335,2,7,9,14,86,232,335,0.0189694,0,0,0,0,0,1,2,2,0.00011325,,17660,0.1021354,45992,0.14,0.032,,10,0.0005649,0,0,0,,0.722,0.718,1,0.7436,11691,0.7042,0.619,0,0.7084,11308,0.0352,0.0178,0.099
Missouri,Crawford,249,1,8,8,12,47,186,249,0.0103089,0,0,0,0,0,1,2,2,0.0000828,,24154,0.0290954,35897,0.159,0.042,,8,0.0003297,0,0,0,,0.795,0.776,1,0.661,16600,0.7786,0.597,0,0.615,16131,0.046,0.0164,0.179
Missouri,Dade,41,0,0,0,1,14,30,41,0.0054104,0,0,0,0,0,0,0,0,0,,7578,0.0422035,35483,0.168,0.027,,9,0.0011833,0,0,0,,0.829,0.816,1,0.7245,5685,0.8059,0.689,0,0.66,5986,0.0645,0.0231,0.127
Missouri,Dallas,147,1,2,3,13,47,109,147,0.0088464,0,0,0,1,1,1,1,1,0.0000602,,16617,0.0366888,40120,0.166,0.038,,11,0.0006715,0,0,0,,0.817,0.821,1,0.7138,11354,0.791,0.667,0,0.6818,10931,0.032,0.026,0.154
Missouri,Daviess,66,1,2,4,9,17,26,66,0.0079566,0,0,0,0,0,0,0,0,0,,8295,0.0260214,42393,0.149,0.025,,7,0.0008512,0,0,0,,0.794,0.772,1,0.7243,5400,0.7402,0.617,0,0.6927,5396,0.0316,0.0538,0.155
Missouri,DeKalb,93,1,3,6,12,32,65,93,0.0074246,0,0,0,0,1,1,2,2,0.00015967,,12526,0.137564,44092,0.16,0.027,,8,0.0006402,0,0,0,,0.79,0.781,1,0.7122,6800,0.7706,0.666,0,0.7063,6504,0.0059,0.0194,0.115
Missouri,Dent,84,0,0,1,5,9,39,84,0.0054037,0,0,0,0,0,0,0,0,0,,15545,0.0402485,36311,0.203,0.032,,8,0.0005177,0,0,0,,0.838,0.811,1,0.708,10087,0.8246,0.731,0,0.7113,9558,-0.0033,0.0134,0.08
Missouri,Douglas,137,0,0,1,4,68,112,137,0.0102961,0,0,0,0,2,2,3,3,0.00022546,,13306,0.0354228,32130,0.197,0.037,,13,0.0009736,0,0,0,,0.843,0.828,1,0.7256,9647,0.823,0.723,0,0.6884,9684,0.0372,0.02,0.105
Missouri,Dunklin,636,5,20,38,98,239,491,636,0.0211809,0,2,2,3,4,4,6,6,0.00019982,,30027,0.132223,31304,0.261,0.053,,14,0.0004581,0,0,0,,0.781,0.764,1,0.5901,17657,0.7587,0.694,0,0.6094,17359,-0.0193,0.0223,0.07
Missouri,Franklin,1329,13,114,139,206,509,1025,1329,0.012879,0,8,16,18,18,22,23,23,0.00022289,,103191,0.0324135,48857,0.092,0.039,,43,0.0004187,0,0,0,,0.709,0.696,1,0.7243,74124,0.707,0.56,0,0.7089,70716,0.0154,0.002,0.136
Missouri,Gasconade,135,1,2,2,13,19,95,135,0.0091768,0,0,0,0,0,4,6,6,0.00040786,,14711,0.02638,41392,0.118,0.032,,18,0.0012207,0,0,0,,0.785,0.787,1,0.7349,10781,0.761,0.63,0,0.7007,10634,0.0342,0.024,0.157
Missouri,Gentry,108,0,1,31,58,79,93,108,0.0163241,0,0,1,9,9,9,9,9,0.00136034,,6616,0.026872,39192,0.155,0.021,,4,0.0006039,0,0,0,,0.798,0.789,1,0.6895,4695,0.7571,0.641,0,0.6517,4669,0.0378,0.0409,0.148
Missouri,Greene,4833,49,85,151,319,1229,3372,4833,0.0166796,3,8,8,8,11,30,44,44,0.00015185,,289756,0.0903557,40337,0.155,0.035,,75,0.0002606,0,0,0,,0.59,0.597,1,0.7234,196010,0.6038,0.567,0,0.6829,190103,0.0405,-0.0138,0.03
Missouri,Grundy,130,0,0,3,19,24,49,130,0.0130104,0,0,0,0,1,1,1,1,0.00010008,,9992,0.0357037,37964,0.166,0.025,,9,0.0008901,0,0,0,,0.808,0.799,1,0.7556,5872,0.7818,0.686,0,0.6603,6726,0.0953,0.0262,0.113
Missouri,Harrison,94,1,6,9,14,59,73,94,0.0110705,0,0,0,0,1,1,1,1,0.00011777,,8491,0.0282084,37739,0.155,0.026,,7,0.0008159,0,0,0,,0.836,0.826,1,0.7239,5285,0.8037,0.675,0,0.7036,5243,0.0203,0.0323,0.151
Missouri,Henry,145,1,7,12,20,69,115,145,0.0066713,1,1,3,3,3,3,4,4,0.00018404,,21735,0.0418035,39839,0.168,0.036,,10,0.0004624,0,0,0,,0.744,0.74,1,0.6775,15923,0.7171,0.594,0,0.6252,15780,0.0523,0.0269,0.146
Missouri,Hickory,72,0,0,0,0,16,64,72,0.0076563,0,0,0,0,0,0,2,2,0.00021268,,9404,0.0360197,29325,0.178,0.031,,10,0.0010688,0,0,0,,0.781,0.797,1,0.7224,7032,0.7498,0.623,0,0.6986,6762,0.0238,0.0312,0.174
Missouri,Holt,72,0,1,2,1,6,62,72,0.0162455,0,0,0,0,0,0,0,0,0,,4432,0.026499,42979,0.133,0.021,,4,0.0008983,0,0,0,,0.843,0.826,1,0.7288,3215,0.8178,0.647,0,0.7085,3324,0.0203,0.0252,0.179
Missouri,Howard,149,0,2,3,5,43,118,149,0.0148141,0,0,0,0,0,0,2,2,0.00019885,,10058,0.0802432,42747,0.131,0.027,,9,0.0008971,0,0,0,,0.698,0.696,1,0.7291,6984,0.6732,0.565,0,0.7015,6939,0.0276,0.0248,0.131
Missouri,Howell,396,0,5,7,38,127,264,396,0.0098743,0,0,0,0,1,3,3,3,0.0000748,,40104,0.0390461,32533,0.213,0.046,,21,0.0005233,0,0,0,,0.814,0.807,1,0.6824,27330,0.7959,0.707,0,0.6455,27043,0.0369,0.0181,0.1
Missouri,Iron,43,0,2,2,3,12,49,43,0.0042306,0,0,0,0,0,0,0,0,0,,10164,0.0391188,36387,0.199,0.048,,10,0.0009878,0,0,0,,0.783,0.721,1,0.6674,6880,0.7433,0.608,0,0.6128,6983,0.0546,0.0397,0.113
Missouri,Jackson,6473,77,323,596,1210,3320,5521,6473,0.0092974,1,14,19,36,57,77,87,87,0.00012496,,696216,0.2972849,47015,0.13,0.055,,181,0.0002614,0,0,0,,0.38,0.389,1,0.735,267228,0.39,0.367,0,0.6747,256808,0.0603,-0.01,0.022
Missouri,Jasper,1993,4,24,32,449,1190,1625,1993,0.0166194,0,0,0,1,4,15,18,18,0.0001501,,119920,0.088501,40399,0.166,0.039,,44,0.0003691,0,0,0,,0.721,0.723,1,0.6378,82084,0.7257,0.691,0,0.6208,77987,0.017,-0.0047,0.032
Missouri,Jefferson,3425,30,260,349,539,1417,2813,3425,0.0152935,0,8,17,21,25,45,52,52,0.00023219,,223951,0.0368256,54845,0.087,0.042,,55,0.0002462,0,0,0,,0.66,0.639,1,0.7347,158829,0.6498,0.536,0,0.7135,148904,0.0212,0.0102,0.103
Missouri,Johnson,853,10,54,76,124,454,595,853,0.0158899,0,0,0,0,2,3,4,4,0.0000745,,53682,0.1050713,47223,0.141,0.036,,10,0.0001869,0,0,0,,0.67,0.665,1,0.7004,33016,0.6492,0.569,0,0.6516,32487,0.0488,0.0208,0.096
Missouri,Knox,45,0,0,0,2,9,38,45,0.0114011,0,0,0,0,0,0,0,0,0,,3947,0.0300025,34481,0.166,0.024,,6,0.0015256,0,0,0,,0.802,0.827,1,0.7291,2543,0.7572,0.617,0,0.7435,2515,-0.0144,0.0448,0.21
Missouri,Laclede,402,0,0,4,29,188,293,402,0.0113141,0,0,0,0,1,1,1,1,0.0000281,,35531,0.0421439,39013,0.154,0.047,,16,0.0004513,0,0,0,,0.82,0.816,1,0.6971,24089,0.8025,0.71,0,0.6936,23140,0.0035,0.0175,0.106
Missouri,Lafayette,320,19,37,74,88,150,239,320,0.0098169,1,1,2,2,2,2,2,2,0.0000614,,32597,0.0572017,50527,0.11,0.036,,15,0.0004611,0,0,0,,0.72,0.718,1,0.7258,23498,0.6921,0.579,0,0.6859,23145,0.0399,0.0279,0.139
Missouri,Lawrence,441,0,0,7,34,182,354,441,0.0115433,0,0,0,1,2,2,2,2,0.0000524,,38204,0.0404832,39334,0.155,0.036,,19,0.0004979,0,0,0,,0.806,0.796,1,0.7167,24984,0.7831,0.693,0,0.6874,24317,0.0293,0.0229,0.103
Missouri,Lewis,69,0,6,7,7,27,60,69,0.0069312,0,1,1,1,1,2,2,2,0.0002009,,9955,0.0571882,42071,0.154,0.028,,7,0.000695,0,0,0,,0.771,0.796,1,0.6964,6618,0.7504,0.635,0,0.666,6691,0.0304,0.0206,0.161
Missouri,Lincoln,666,7,46,82,96,288,564,666,0.0117924,0,1,1,1,1,1,2,2,0.0000354,,56477,0.0471294,52835,0.106,0.038,,20,0.0003627,0,0,0,,0.753,0.727,1,0.7216,40215,0.7275,0.586,0,0.6891,36222,0.0325,0.0255,0.141
Missouri,Linn,48,0,5,9,16,30,47,48,0.0039627,0,1,1,1,1,1,1,1,0.0000826,,12113,0.0294747,38250,0.167,0.041,,14,0.0011526,0,0,0,,0.763,0.751,1,0.7009,8170,0.7317,0.614,0,0.6469,8636,0.054,0.0313,0.137
Missouri,Livingston,351,1,2,3,12,51,74,351,0.0232051,0,0,0,0,0,1,1,1,0.0000661,,15126,0.0589674,40116,0.156,0.024,,12,0.0007933,0,0,0,,0.779,0.784,1,0.7132,9476,0.7599,0.661,0,0.6745,9520,0.0387,0.0191,0.123
Missouri,Macon,104,3,2,4,8,52,79,104,0.0068426,0,0,0,0,0,0,0,0,0,,15199,0.116318,38443,0.139,0.028,,10,0.0004404,0,0,0,,0.825,0.782,1,0.7199,10885,0.7598,0.67,0,0.7112,13140,0.0087,0.0652,0.112
Missouri,Madison,238,0,1,3,6,17,143,238,0.0195418,0,0,0,0,0,0,0,0,0,,12179,0.0495252,35870,0.166,0.045,,3,0.0001978,0,0,0,,0.775,0.771,1,0.686,8274,0.7709,0.642,0,0.68,10730,0.006,0.0041,0.129
Missouri,Maries,59,1,2,2,5,11,46,59,0.0067023,0,0,0,0,0,0,0,0,0,,8803,0.0348809,42566,0.139,0.031,,9,0.0007369,0,0,0,,0.808,0.812,1,0.7692,6204,0.7913,0.627,0,0.7255,7825,0.0437,0.0167,0.185
Missouri,Marion,595,0,4,5,17,139,471,595,0.0207984,0,0,0,0,1,3,7,7,0.00024469,,28608,0.032536,42046,0.135,0.032,,18,0.0020406,0,0,0,,0.816,0.759,1,0.6635,20117,0.728,0.658,0,0.6487,6218,0.0148,0.088,0.101
Missouri,McDonald,1075,2,4,20,712,987,1049,1075,0.0471864,0,0,0,1,7,11,11,11,0.00048284,,22782,0.0835163,37997,0.179,0.038,,13,0.0004531,0,0,0,,0.743,0.817,1,0.6318,14330,0.8007,0.725,0,0.6272,19945,0.0046,-0.0577,0.092
Missouri,Mercer,27,0,0,1,6,8,20,27,0.0074094,0,0,0,0,0,0,0,0,0,,3644,0.0284075,40272,0.122,0.019,,5,0.0013657,0,0,0,,0.866,0.869,1,0.7567,2351,0.8516,0.716,0,0.684,2551,0.0727,0.0144,0.153
Missouri,Miller,355,0,1,4,15,89,252,355,0.0140867,0,0,0,0,0,1,1,1,0.0000397,,25201,0.0340827,35507,0.169,0.032,,13,0.00052,0,0,0,,0.822,0.829,1,0.6927,17874,0.8133,0.697,0,0.6498,17568,0.0429,0.0087,0.132
Missouri,Mississippi,263,0,29,58,90,129,234,263,0.0193753,0,0,0,0,0,0,3,3,0.00022101,,13574,0.2665599,29787,0.268,0.037,,6,0.0004367,0,0,0,,0.744,0.75,1,0.5775,8236,0.6965,0.591,0,0.5757,8978,0.0018,0.0475,0.159
Missouri,Moniteau,225,2,40,47,52,111,188,225,0.0140222,0,0,1,1,2,2,4,4,0.00024928,,16046,0.0609718,47118,0.117,0.027,,11,0.0006879,0,0,0,,0.803,0.809,1,0.7384,9692,0.7829,0.64,0,0.7156,9545,0.0228,0.0201,0.169
Missouri,Monroe,82,0,0,2,5,14,69,82,0.0095028,0,0,0,0,0,0,0,0,0,,8629,0.0549056,40657,0.136,0.036,,8,0.0009267,0,0,0,,0.776,0.782,1,0.735,6099,0.7601,0.644,0,0.6934,5994,0.0416,0.0159,0.138
Missouri,Montgomery,67,2,7,9,17,33,56,67,0.0058327,0,0,0,0,0,1,1,1,0.0000871,,11487,0.0404473,40236,0.143,0.029,,9,0.0007862,0,0,0,,0.774,0.768,1,0.7094,8137,0.7602,0.603,0,0.6731,8066,0.0363,0.0138,0.165
Missouri,Morgan,199,1,3,9,14,62,120,199,0.009817,0,0,0,0,0,0,1,1,0.0000493,,20271,0.039325,34797,0.163,0.037,,10,0.0004978,0,0,0,,0.784,0.78,1,0.7316,12986,0.7664,0.664,0,0.703,12547,0.0286,0.0176,0.116
Missouri,New Madrid,479,1,9,21,43,171,410,479,0.0272779,0,0,1,1,1,4,12,12,0.00068337,,17560,0.1866136,35793,0.183,0.042,,17,0.000953,0,0,0,,0.752,0.744,1,0.6243,11613,0.7163,0.603,0,0.6241,11789,0.0002,0.0357,0.141
Missouri,Newton,1214,5,10,20,398,794,1086,1214,0.0208663,0,1,1,2,5,13,13,13,0.00022344,,58180,0.0906013,42268,0.16,0.038,,25,0.0004297,0,0,0,,0.779,0.779,1,0.6806,41737,0.7725,0.719,0,0.6647,40039,0.0159,0.0065,0.06
Missouri,Nodaway,570,0,3,13,20,147,416,570,0.0254931,0,0,0,0,0,1,1,1,0.0000447,,22359,0.0587397,36641,0.198,0.024,,19,0.0008461,0,0,0,,0.694,0.701,1,0.7661,12913,0.6746,0.615,0,0.7255,13037,0.0406,0.0194,0.086
Missouri,Oregon,80,0,1,2,7,13,50,80,0.0075139,0,0,0,0,0,0,0,0,0,,10647,0.0430858,27743,0.238,0.043,,10,0.0009306,0,0,0,,0.812,0.804,1,0.6558,7226,0.7864,0.668,0,0.6611,7061,-0.0053,0.0256,0.136
Missouri,Osage,109,1,5,5,7,36,80,109,0.0080059,0,0,0,0,0,1,1,1,0.0000734,,13615,0.0157203,51408,0.092,0.02,,12,0.0008815,0,0,0,,0.852,0.864,1,0.768,9817,0.826,0.646,0,0.7422,9553,0.0258,0.026,0.218
Missouri,Ozark,82,0,0,0,2,6,26,82,0.0089063,0,0,0,0,0,0,0,0,0,,9207,0.0323948,32078,0.22,0.045,,10,0.0010871,0,0,0,,0.836,0.823,1,0.6608,7361,0.8078,0.687,0,0.6196,7271,0.0412,0.0282,0.136
Missouri,Pemiscot,426,2,28,83,111,199,334,426,0.0255656,0,1,4,6,8,9,9,9,0.00054012,,16663,0.2961899,28889,0.291,0.063,,15,0.0008792,0,0,0,,0.718,0.72,1,0.5677,10102,0.6577,0.601,0,0.5128,11754,0.0549,0.0603,0.119
Missouri,Perry,516,14,43,57,146,201,394,516,0.0268876,0,0,0,0,4,4,4,4,0.00020843,,19191,0.0284659,47876,0.109,0.027,,18,0.0009367,0,0,0,,0.811,0.811,1,0.7349,12854,0.7904,0.664,0,0.7098,12314,0.0251,0.0206,0.147
Missouri,Pettis,894,1,35,77,120,405,797,894,0.0211073,0,0,1,1,4,9,10,10,0.0002361,,42355,0.0708656,38580,0.166,0.044,,18,0.000426,0,0,0,,0.725,0.718,1,0.7086,26949,0.7073,0.62,0,0.6893,26274,0.0193,0.0177,0.098
Missouri,Phelps,338,0,2,4,35,72,210,338,0.0075734,0,0,0,0,0,0,1,1,0.0000224,,44630,0.0913259,41964,0.181,0.033,,19,0.000425,0,0,0,,0.689,0.687,1,0.6674,29319,0.685,0.625,0,0.6517,28554,0.0157,0.004,0.062
Missouri,Pike,189,1,11,22,37,68,145,189,0.0102411,0,0,1,1,1,1,2,2,0.00010837,,18455,0.0986654,39850,0.159,0.034,,14,0.0007565,0,0,0,,0.762,0.747,1,0.7128,10795,0.7144,0.594,0,0.6834,10803,0.0294,0.0476,0.153
Missouri,Platte,575,9,32,70,119,318,502,575,0.0057111,0,0,2,6,10,11,11,11,0.00010926,,100682,0.1316694,67721,0.058,0.037,,34,0.0003447,0,0,0,,0.505,0.518,1,0.7457,76800,0.5282,0.506,0,0.7181,68621,0.0276,-0.0232,0.012
Missouri,Polk,460,1,1,2,15,187,317,460,0.0144891,0,0,0,0,0,1,4,4,0.00012599,,31748,0.0395794,39512,0.162,0.032,,14,0.0004461,0,0,0,,0.787,0.817,1,0.7325,20577,0.7584,0.669,0,0.6905,20073,0.042,0.0286,0.148
Missouri,Pulaski,460,7,34,36,125,178,392,460,0.0087744,0,1,1,1,1,2,3,3,0.0000572,,52425,0.2201655,49820,0.152,0.038,,8,0.0001525,0,0,0,,0.717,0.719,1,0.571,25244,0.7322,0.675,0,0.5797,23269,-0.0087,-0.0152,0.044
Missouri,Putnam,30,0,0,0,3,8,23,30,0.0062748,0,0,0,0,1,1,1,1,0.00020916,,4781,0.0223834,36713,0.144,0.03,,9,0.0018653,0,0,0,,0.84,0.852,1,0.691,3417,0.8252,0.738,0,0.6229,3766,0.0681,0.0148,0.114
Missouri,Ralls,134,1,1,5,10,20,112,134,0.0130936,0,0,0,0,0,0,0,0,0,,10234,0.0316716,47969,0.091,0.025,,7,0.0006843,0,0,0,,0.776,0.772,1,0.7402,7649,0.7537,0.645,0,0.726,7253,0.0142,0.0223,0.127
Missouri,Randolph,182,2,8,10,12,52,128,182,0.0073157,0,0,0,0,1,1,1,1,0.0000402,,24878,0.0948738,37203,0.176,0.04,,15,0.0006007,0,0,0,,0.746,0.733,1,0.6922,15522,0.7303,0.628,0,0.6566,15785,0.0356,0.0157,0.105
Missouri,Ray,140,1,11,19,25,87,124,140,0.0061202,0,0,0,0,0,0,0,0,0,,22875,0.0410272,52698,0.099,0.037,,14,0.0006156,0,0,0,,0.716,0.689,1,0.6959,16740,0.6536,0.525,0,0.6523,16662,0.0436,0.0624,0.164
Missouri,Reynolds,28,2,2,2,2,17,22,28,0.0044515,0,0,0,0,0,0,0,0,0,,6290,0.047424,34496,0.203,0.042,,14,0.0022058,0,0,0,,0.829,0.777,1,0.6983,4723,0.792,0.663,0,0.6033,5036,0.095,0.037,0.114
Missouri,Ripley,132,2,5,7,19,41,88,132,0.0097295,0,0,0,0,0,0,0,0,0,,13567,0.0364428,32291,0.235,0.055,,7,0.0005082,0,0,0,,0.846,0.82,1,0.6436,8883,0.8186,0.732,0,0.6104,9050,0.0332,0.0274,0.088
Missouri,Saline,617,0,184,267,283,407,546,617,0.0268541,0,0,2,4,7,7,9,9,0.00039171,,22976,0.0958542,39519,0.148,0.029,,12,0.0000307,0,0,0,,0.678,0.679,1,0.677,14060,0.6445,0.53,0,0.6777,13684,-0.0007,0.0335,0.149
Missouri,Schuyler,22,0,0,1,5,9,18,22,0.0048299,0,0,0,0,0,0,0,0,0,,4555,0.0347761,34688,0.169,0.035,,5,0.0005383,0,0,0,,0.802,0.798,1,0.7174,2792,0.7774,0.663,0,0.6791,2851,0.0383,0.0246,0.135
Missouri,Scotland,23,0,4,5,11,12,18,23,0.004692,0,0,0,1,1,1,1,1,0.000204,,4902,0.0332308,39028,0.141,0.019,,7,0.0003916,0,0,0,,0.786,0.81,1,0.7137,2780,0.7749,0.653,0,0.6302,3123,0.0835,0.0111,0.157
Missouri,Scott,746,6,64,110,168,342,625,746,0.0193099,0,2,9,11,13,14,15,15,0.00038827,,38633,0.0678311,40651,0.191,0.037,,20,0.0003014,0,0,0,,0.777,0.768,1,0.69,25678,0.7631,0.66,0,0.657,26263,0.033,0.0139,0.108
Missouri,Shannon,67,0,0,2,8,43,52,67,0.0081538,0,0,0,0,1,1,1,1,0.0001217,,8217,0.3087829,31132,0.226,0.045,,7,0.000007,0,0,0,,0.81,0.777,1,0.6995,5584,0.7597,0.613,0,0.7231,5399,-0.0236,0.0503,0.164
Missouri,Shelby,56,1,1,1,3,14,46,56,0.0093132,0,0,0,0,0,0,1,1,0.00016631,,6013,0.106863,35938,0.143,0.024,,7,0.0003031,0,0,0,,0.806,0.81,1,0.753,4449,0.7754,0.661,0,0.7159,4547,0.0371,0.0306,0.149
Missouri,St. Charles,6702,95,566,780,1078,3543,5771,6702,0.0169976,3,34,59,74,96,108,123,123,0.00031195,,394290,0.0164408,71077,0.057,0.034,,122,0.0271051,0,0,0,,0.578,0.581,1,0.7632,290894,0.6052,0.545,0,0.6814,295391,0.0818,-0.0272,0.036
